,T_BTES_5
0,14.853159575105936
1,14.834798140439649
2,14.816130445398658
3,14.795917749940546
4,14.777335143950967
5,14.761314693133155
6,14.748084681518606
7,14.732792737499434
8,14.71497461580974
9,14.697564364597362
10,14.682614319754764
11,14.66956062048354
12,14.657948354591415
13,14.643286242671387
14,14.629581373180663
15,14.616105803819563
16,14.598291671270063
17,14.58015453149508
18,14.56335586019482
19,14.544129911727385
20,14.526677322973672
21,14.509186423444977
22,14.4894718056537
23,14.471008572715638
24,14.457502294521612
25,14.444847810048564
26,14.42918547838957
27,14.41006527969515
28,14.39197281073097
29,14.372437440686133
30,14.35279383706433
31,14.333941512704522
32,14.31441001889582
33,14.295174699715814
34,14.280600085381774
35,14.266105818295099
36,14.253365830806157
37,14.239769909921568
38,14.227984681057983
39,14.214736605425571
40,14.199918540814869
41,14.184872417976518
42,14.17004769226104
43,14.157130639760654
44,14.142759057466938
45,14.129262940284026
46,14.118113790655613
47,14.106585221382712
48,14.09357449942115
49,14.079724252215346
50,14.06746258486997
51,14.056303349499814
52,14.043677842723865
53,14.032007282742434
54,14.019232371485057
55,14.005885846952735
56,13.99371472550052
57,13.981082708150009
58,13.968976504261455
59,13.956774260011834
60,14.128891093984524
61,14.300757176803181
62,14.469131372016308
63,14.638747543743925
64,14.81105721111114
65,14.98033370403186
66,15.149857636369438
67,15.320078275305232
68,15.488863803267327
69,15.657569811915286
70,15.826996574885348
71,15.996929657232632
72,16.168470211391437
73,16.341594340176613
74,16.513975209882467
75,16.68232174456984
76,16.851180582336198
77,17.022091530199702
78,17.194599826498298
79,17.368273553035053
80,17.540946081365135
81,17.711894737865713
82,17.881905796556204
83,18.05168977548675
84,18.221042664149326
85,18.39152406471153
86,18.56303560354281
87,18.73479492049033
88,18.907961951315798
89,19.078472818808947
90,19.065631672816565
91,19.05108829418399
92,19.035315282783035
93,19.020442085285723
94,19.007869001797115
95,18.99545164519533
96,18.984509968342337
97,18.97409850805597
98,18.962528391540282
99,18.94894560470461
100,18.933863504360744
101,18.91923134860552
102,18.90386477761074
103,18.88804686959513
104,18.875607535104667
105,18.864845971566023
106,18.855036457049202
107,18.846531729144907
108,18.838815984863555
109,18.83133981462273
110,18.824122260908005
111,18.81705723524698
112,18.810207096134274
113,18.800802479056962
114,18.790799227947286
115,18.780759434833136
116,18.7689136915063
117,18.758471823455963
118,18.74860593415056
119,18.739516195492403
120,18.73061454842045
121,18.72059026025511
122,18.709456427410608
123,18.696072495305902
124,18.68358100096663
125,18.67145895342989
126,18.66102408518797
127,18.650978609436752
128,18.639834239247072
129,18.629319249557376
130,18.61877577140443
131,18.608734472958304
132,18.598951903938065
133,18.58982942424646
134,18.581638445754873
135,18.57241650106097
136,18.563096634335697
137,18.555322445430562
138,18.548087693265884
139,18.541224006139778
140,18.533719008736334
141,18.526681493070853
142,18.5204359717008
143,18.51444270681676
144,18.50928023623272
145,18.503235601798412
146,18.495634074800048
147,18.487480917849588
148,18.479247827616252
149,18.474650572632385
150,18.469916520347468
151,18.465959296107695
152,18.46151042950713
153,18.454682456452268
154,18.44817000158062
155,18.441070767184602
156,18.43327700892536
157,18.425418596536723
158,18.417328400214515
159,18.40954002352765
160,18.399699988347066
161,18.39026477534089
162,18.381411750585247
163,18.373005772645556
164,18.365961972205096
165,18.35854304232503
166,18.352060769417776
167,18.346629069697357
168,18.34064506262183
169,18.335012099631605
170,18.328260296519012
171,18.32217735131399
172,18.31749143211153
173,18.313209921114733
174,18.310543220437665
175,18.307802457286083
176,18.304093876729603
177,18.299541142026328
178,18.295804223541076
179,18.29555795076049
180,18.292102003024084
181,18.28774556398272
182,18.28265719350575
183,18.27850344780235
184,18.27565520374278
185,18.273641253887412
186,18.27062493919235
187,18.266819904305624
188,18.26381717525779
189,18.26191955015274
190,18.26049061105167
191,18.258865489186768
192,18.256635410881117
193,18.253911281679674
194,18.25039651298414
195,18.246389913761636
196,18.244740556005823
197,18.24268679004392
198,18.2398774965234
199,18.236267816465993
200,18.233916220005106
201,18.23105732570142
202,18.23128064212562
203,18.233580041100883
204,18.235264096825127
205,18.239185042495123
206,18.23855833396612
207,18.23506129058865
208,18.231274808953643
209,18.228957910460753
210,18.225811911169007
211,18.222711260089373
212,18.220314842283628
213,18.218616410611908
214,18.21611401723314
215,18.213814091390613
216,18.211534826268842
217,18.20836605878731
218,18.20488071938804
219,18.202410502541195
220,18.200894931419487
221,18.197819268898463
222,18.19417285867084
223,18.188371373444244
224,18.182932523385197
225,18.178103371572234
226,18.174370404591212
227,18.169541629108043
228,18.1660007804864
229,18.1609822575463
230,18.155491736868036
231,18.149806764559216
232,18.145113695013865
233,18.141602915455966
234,18.139572331650463
235,18.138177074416276
236,18.139108011117756
237,18.14011605859666
238,18.140940906824895
239,18.13822253552904
240,18.31634159112533
241,18.495822523157443
242,18.673676037688594
243,18.850258071143887
244,19.027311349673486
245,19.206175734186864
246,19.38406405958666
247,19.559783122207467
248,19.735148468774128
249,19.910414011639116
250,20.08491390357161
251,20.259700900489182
252,20.435801941827798
253,20.614456143963505
254,20.794014073872827
255,20.970997241431284
256,21.14764197208482
257,21.326363839021557
258,21.504305754341296
259,21.679532007967858
260,21.85451812305493
261,22.031302774581796
262,22.207793810544757
263,22.386416438281756
264,22.564871936217138
265,22.742060995949664
266,22.920498655666762
267,23.098649774897748
268,23.276891176587622
269,23.453192615628133
270,23.629977229520314
271,23.807809631730695
272,23.98393001662383
273,24.160304088069854
274,24.331626519212538
275,24.504130788740518
276,24.678791902032014
277,24.853180662619117
278,25.028452866593142
279,25.203282690290163
280,25.377851225492243
281,25.55116457486581
282,25.72571436864701
283,25.9021657014028
284,26.07563443896382
285,26.249894192352563
286,26.423102205921865
287,26.596162922475358
288,26.769567118806776
289,26.941738935135866
290,27.115151787142157
291,27.28723779938213
292,27.45845839462262
293,27.630888413509055
294,27.80202820989875
295,27.97441769764479
296,28.147363933481028
297,28.32234677446561
298,28.496687891204108
299,28.665764475656786
300,28.834222141689555
301,29.004051958067773
302,29.17405767282057
303,29.34450339695048
304,29.519842927027007
305,29.69246901577577
306,29.86320240939398
307,30.0341943819036
308,30.205658088721382
309,30.374353710558644
310,30.543307572587942
311,30.711305471724597
312,30.878441190329575
313,31.047450373414645
314,31.216306840281106
315,31.38456632898166
316,31.55304153216375
317,31.720806518368914
318,31.889653765057282
319,32.0575512207282
320,32.225850036301864
321,32.39319247501413
322,32.560031567386986
323,32.72799416642114
324,32.895590141156084
325,33.065826924809016
326,33.23654248020894
327,33.40732517354222
328,33.57974999902544
329,33.752512170046074
330,33.74091661337005
331,33.72823431783677
332,33.71109585482983
333,33.69322835815997
334,33.67588370191427
335,33.65783620482985
336,33.64133461136089
337,33.62474999867571
338,33.61063612970549
339,33.60037418680461
340,33.588283901833606
341,33.576141306475066
342,33.5615565687646
343,33.548357868112355
344,33.532722557215045
345,33.518264117099406
346,33.50358826899682
347,33.48869602901394
348,33.474495678555854
349,33.460218029153324
350,33.445269865981025
351,33.43194373873604
352,33.42184802243247
353,33.40849792272871
354,33.395927323039786
355,33.38273784256563
356,33.36968470779337
357,33.35770833903641
358,33.34193480076691
359,33.32850198291589
360,33.314369033825415
361,33.301915135223425
362,33.28762713664488
363,33.27304992561137
364,33.25999419413536
365,33.24615376924129
366,33.22779233457501
367,33.20912463953401
368,33.188911944075905
369,33.17032933808632
370,33.15430888726851
371,33.14107887565396
372,33.12578693163479
373,33.1079688099451
374,33.090558558732724
375,33.07560851389012
376,33.06255481461889
377,33.05094254872677
378,33.03628043680675
379,33.022575567316025
380,33.00909999795492
381,32.99128586540542
382,32.97314872563044
383,32.95635005433018
384,32.93712410586274
385,32.91967151710903
386,32.90218061758033
387,32.882465999789055
388,32.86400276685099
389,32.850496488656965
390,32.83784200418392
391,32.822179672524925
392,32.80305947383051
393,32.78496700486633
394,32.76543163482149
395,32.74578803119969
396,32.72693570683988
397,32.707404213031175
398,32.68816889385117
399,32.67359427951713
400,32.65910001243045
401,32.64636002494151
402,32.63276410405692
403,32.62097887519333
404,32.607730799560926
405,32.59291273495022
406,32.577866612111876
407,32.56304188639639
408,32.55012483389601
409,32.53575325160229
410,32.52225713441938
411,32.51110798479097
412,32.49957941551807
413,32.48656869355651
414,32.472718446350704
415,32.46045677900533
416,32.44929754363517
417,32.43667203685922
418,32.42500147687779
419,32.41222656562041
420,32.39888004108809
421,32.38670891963588
422,32.37407690228537
423,32.36197069839681
424,32.34976845414719
425,32.521885288119876
426,32.693751370938536
427,32.86212556615166
428,33.03174173787928
429,33.20405140524649
430,33.37332789816722
431,33.542851830504794
432,33.71307246944059
433,33.88185799740268
434,34.05056400605064
435,34.21999076902071
436,34.389923851367996
437,34.56146440552679
438,34.73458853431197
439,34.90696940401783
440,35.0753159387052
441,35.24417477647155
442,35.41508572433506
443,35.58759402063366
444,35.76126774717041
445,35.93394027550049
446,36.104888932001074
447,36.274899990691566
448,36.44468396962211
449,36.614036858284685
450,36.78451825884689
451,36.95602979767817
452,37.127789114625685
453,37.30095614545115
454,37.4714670129443
455,37.45862586695192
456,37.44408248831935
457,37.42830947691839
458,37.413436279421084
459,37.40086319593247
460,37.3884458393307
461,37.377504162477706
462,37.36709270219133
463,37.355522585675644
464,37.341939798839974
465,37.32685769849611
466,37.31222554274088
467,37.296858971746104
468,37.2810410637305
469,37.26860172924003
470,37.25784016570139
471,37.248030651184564
472,37.23952592328027
473,37.23181017899892
474,37.22433400875809
475,37.21711645504337
476,37.21005142938235
477,37.20320129026964
478,37.193796673192324
479,37.183793422082644
480,37.1737536289685
481,37.16190788564166
482,37.151466017591325
483,37.14160012828592
484,37.13251038962777
485,37.12360874255582
486,37.11358445439048
487,37.10245062154597
488,37.08906668944127
489,37.076575195101995
490,37.06445314756526
491,37.05401827932334
492,37.04397280357212
493,37.03282843338244
494,37.02231344369274
495,37.01176996553979
496,37.001728667093666
497,36.99194609807343
498,36.98282361838182
499,36.97463263989023
500,36.965410695196326
501,36.956090828471055
502,36.94831663956592
503,36.94108188740124
504,36.93421820027514
505,36.926713202871696
506,36.91967568720621
507,36.91343016583616
508,36.90743690095212
509,36.90227443036808
510,36.89622979593378
511,36.888628268935406
512,36.88047511198495
513,36.87224202175161
514,36.86764476676775
515,36.86291071448283
516,36.85895349024305
517,36.85450462364249
518,36.84767665058763
519,36.841164195715976
520,36.83406496131996
521,36.82627120306071
522,36.81841279067208
523,36.81032259434987
524,36.80253421766301
525,36.79269418248242
526,36.78325896947624
527,36.7744059447206
528,36.76599996678091
529,36.758956166340454
530,36.751537236460386
531,36.74505496355313
532,36.73962326383271
533,36.733639256757186
534,36.72800629376695
535,36.72125449065437
536,36.71517154544934
537,36.71048562624689
538,36.70620411525009
539,36.70353741457302
540,36.70079665142144
541,36.69708807086496
542,36.69253533616168
543,36.68879841767643
544,36.68855214489585
545,36.68509619715944
546,36.68073975811808
547,36.67565138764111
548,36.671497641937705
549,36.668649397878134
550,36.66663544802277
551,36.66361913332771
552,36.65981409844098
553,36.65681136939315
554,36.6549137442881
555,36.65348480518703
556,36.65185968332213
557,36.64962960501647
558,36.64690547581503
559,36.643390707119494
560,36.639384107897
561,36.63773475014118
562,36.63568098417928
563,36.63287169065876
564,36.62926201060135
565,36.62691041414047
566,36.62405151983678
567,36.62427483626098
568,36.62657423523625
569,36.62825829096049
570,36.63217923663049
571,36.631552528101494
572,36.628055484724015
573,36.62426900308901
574,36.621952104596126
575,36.61880610530437
576,36.61570545422474
577,36.613309036419
578,36.61161060474727
579,36.60910821136851
580,36.60680828552598
581,36.60452902040421
582,36.601360252922674
583,36.5978749135234
584,36.59540469667657
585,36.59388912555485
586,36.59081346303383
587,36.5871670528062
588,36.58136556757961
589,36.57592671752057
590,36.5710975657076
591,36.56736459872657
592,36.56253582324341
593,36.55899497462176
594,36.55397645168166
595,36.5484859310034
596,36.54280095869458
597,36.53810788914923
598,36.534597109591324
599,36.532566525785825
600,36.531171268551645
601,36.53210220525312
602,36.53311025273202
603,36.53393510096025
604,36.5312167296644
605,36.70933578526069
606,36.888816717292805
607,37.066670231823956
608,37.24325226527925
609,37.42030554380885
610,37.599169928322226
611,37.777058253722025
612,37.95277731634283
613,38.1281426629095
614,38.30340820577448
615,38.47790809770697
616,38.65269509462455
617,38.82879613596317
618,39.00745033809888
619,39.1870082680082
620,39.363991435566646
621,39.54063616622019
622,39.71935803315692
623,39.89729994847666
624,40.07252620210322
625,40.24751231719029
626,40.42429696871716
627,40.600788004680126
628,40.779410632417125
629,40.95786613035251
630,41.135055190085026
631,41.31349284980213
632,41.49164396903311
633,41.669885370722994
634,41.8461868097635
635,42.02297142365569
636,42.20080382586607
637,42.3769242107592
638,42.553298282205226
639,42.72462071334792
640,42.897124982875894
641,43.071786096167386
642,43.24617485675449
643,43.42144706072852
644,43.59627688442555
645,43.770845419627626
646,43.94415876900119
647,44.118708562782395
648,44.29515989553819
649,44.46862863309921
650,44.64288838648795
651,44.81609640005724
652,44.98915711661074
653,45.16256131294216
654,45.33473312927125
655,45.508145981277536
656,45.680231993517516
657,45.851452588758
658,46.02388260764444
659,46.195022404034134
660,46.367411891780165
661,46.5403581276164
662,46.715340968600984
663,46.88968208533948
664,47.05875866979216
665,47.22721633582493
666,47.397046152203146
667,47.56705186695595
668,47.73749759108585
669,47.91283712116238
670,48.08546320991114
671,48.25619660352935
672,48.427188576038965
673,48.59865228285675
674,48.767347904694006
675,48.93630176672331
676,49.10429966585996
677,49.27143538446494
678,49.44044456755
679,49.609301034416475
680,49.777560523117025
681,49.94603572629912
682,50.113800712504286
683,50.28264795919266
684,50.45054541486357
685,50.61884423043723
686,50.7861866691495
687,50.953025761522355
688,51.1209883605565
689,51.28858433529145
690,51.458821118944385
691,51.62953667434432
692,51.80031936767759
693,51.97274419316081
694,52.14550636418145
695,52.13391080750542
696,52.12122851197214
697,52.1040900489652
698,52.08622255229534
699,52.068877896049635
700,52.05083039896522
701,52.034328805496244
702,52.01774419281107
703,52.00363032384085
704,51.99336838093997
705,51.98127809596897
706,51.96913550061042
707,51.95455076289995
708,51.9413520622477
709,51.9257167513504
710,51.91125831123476
711,51.89658246313218
712,51.8816902231493
713,51.867489872691216
714,51.85321222328868
715,51.83826406011638
716,51.8249379328714
717,51.81484221656783
718,51.80149211686407
719,51.78892151717514
720,51.775732036700994
721,51.76267890192873
722,51.75070253317176
723,51.73492899490227
724,51.72149617705124
725,51.707363227960776
726,51.69490932935879
727,51.680621330780234
728,51.66604411974672
729,51.652988388270714
730,51.639147963376644
731,51.62078652871036
732,51.60211883366937
733,51.58190613821126
734,51.56332353222168
735,51.54730308140387
736,51.53407306978932
737,51.51878112577015
738,51.50096300408046
739,51.48355275286808
740,51.46860270802548
741,51.45554900875426
742,51.443936742862135
743,51.4292746309421
744,51.41556976145138
745,51.40209419209028
746,51.384280059540785
747,51.3661429197658
748,51.34934424846554
749,51.330118299998105
750,51.3126657112444
751,51.295174811715704
752,51.275460193924424
753,51.25699696098636
754,51.243490682792334
755,51.23083619831929
756,51.2151738666603
757,51.19605366796588
758,51.1779611990017
759,51.15842582895686
760,51.138782225335056
761,51.11992990097525
762,51.100398407166544
763,51.08116308798654
764,51.0665884736525
765,51.052094206565826
766,51.039354219076884
767,51.025758298192294
768,51.013973069328706
769,51.000724993696295
770,50.98590692908559
771,50.97086080624723
772,50.95603608053176
773,50.943119028031376
774,50.928747445737656
775,50.915251328554746
776,50.90410217892633
777,50.89257360965343
778,50.87956288769187
779,50.865712640486066
780,50.85345097314069
781,50.84229173777053
782,50.82966623099458
783,50.81799567101315
784,50.80522075975577
785,50.791874235223446
786,50.779703113771234
787,50.76707109642073
788,50.75496489253218
789,50.74276264828256
790,50.732016025193765
791,50.72101865095094
792,50.70652938910258
793,50.69328210376871
794,50.68272831407444
795,50.66914134993367
796,50.655801825209764
797,50.64315900708407
798,50.62908107798468
799,50.61492362957115
800,50.601486935479734
801,50.58855656076554
802,50.577233657862855
803,50.567494329586545
804,50.55701174223091
805,50.5424948198568
806,50.52849020056168
807,50.51653769136369
808,50.5061825306008
809,50.49699280007607
810,50.48680187134467
811,50.47488707078376
812,50.46203467241276
813,50.44895519428182
814,50.435444625882916
815,50.42306256938363
816,50.41171065115343
817,50.40060651103946
818,50.39091008480345
819,50.378557495235114
820,50.36571634924273
821,50.35117297061016
822,50.335399959209205
823,50.32052676171189
824,50.30795367822328
825,50.29553632162149
826,50.2845946447685
827,50.274183184482126
828,50.26261306796644
829,50.249030281130764
830,50.233948180786896
831,50.219316025031674
832,50.203949454036895
833,50.18813154602128
834,50.175692211530816
835,50.16493064799217
836,50.15512113347535
837,50.14661640557106
838,50.1389006612897
839,50.131424491048875
840,50.12420693733415
841,50.11714191167313
842,50.110291772560416
843,50.10088715548311
844,50.09088390437343
845,50.08084411125928
846,50.068998367932444
847,50.05855649988211
848,50.048690610576706
849,50.039600871918545
850,50.0306992248466
851,50.02067493668126
852,50.00954110383675
853,49.996157171732044
854,49.98366567739277
855,49.971543629856036
856,49.96110876161411
857,49.951063285862894
858,49.93991891567321
859,49.92940392598352
860,49.91886044783057
861,49.90881914938444
862,49.8990365803642
863,49.8899141006726
864,49.881723122181015
865,49.87250117748711
866,49.86318131076184
867,49.85540712185671
868,49.84817236969203
869,49.841308682565916
870,49.83380368516247
871,49.82676616949699
872,49.820520648126944
873,49.814527383242904
