datetime,heat loss,,,COP_day_wrong,,COP_wk_wrong,,COP_day,COP_wk,T_out_BTES,,heat loss,temp_BTES with elec without CT,,finalfinal 5.5sized,,"Final, 30 steady state",,
2019/1/1,-3245089133,3245089133,,5.13514338,A,5.220283596,A,4.36941856,4.266034257,39.90655921,,0,39.95018709,,39.97288318,,3.45326642,A,3.422128313
2019/1/2,-4305105700,4305105700,,5.25698834,A,5.220283596,A,4.24175904,4.266034257,39.76411632,,0,39.87616362,,39.93690858,,3.40843893,A,3.422128313
2019/1/3,-4376912904,4376912904,,5.26550252,A,5.220283596,A,4.23333036,4.266034257,39.61808172,,0,39.8006414,,39.90033394,,3.40546142,A,3.422128313
2019/1/4,-4739160747,4739160747,,5.30897878,A,5.220283596,A,4.19121993,4.266034257,39.45507305,,0,39.71696252,,39.86073227,,3.39055223,A,3.422128313
2019/1/5,-4356962537,4356962537,,5.26313359,A,5.220283596,A,4.2356694,4.266034257,39.30933911,,0,39.64221623,,39.82432434,,3.40628793,A,3.422128313
2019/1/6,-3756227952,3756227952,,5.19301393,A,5.220283596,A,4.30709401,4.266034257,39.19097835,,0,39.58139655,,39.79293631,,3.43144418,A,3.422128313
2019/1/7,-3101968852,3101968852,,5.11922463,A,5.220283596,A,4.3871328,4.266034257,39.1025104,,0,39.53570313,,39.76701544,,3.45944708,A,3.422128313
2019/1/8,-3585418926,3585418926,,5.17349577,B,5.165665869,B,4.32775963,4.337548679,38.99160197,,0,39.47901376,,39.73705474,,3.43869328,B,3.442069866
2019/1/9,-4177718062,4177718062,,5.24196734,B,5.165665869,B,4.2567787,4.337548679,38.85319554,,0,39.40885413,,39.70214462,,3.41373928,B,3.442069866
2019/1/10,-4082086890,4082086890,,5.2307604,B,5.165665869,B,4.2681108,4.337548679,38.71891624,,0,39.34102799,,39.66803363,,3.41773366,B,3.442069866
2019/1/11,-3505255686,3505255686,,5.16439812,B,5.165665869,B,4.33751391,4.337548679,38.61093226,,0,39.28656642,,39.63874279,,3.44211031,B,3.442069866
2019/1/12,-3060629856,3060629856,,5.11464943,B,5.165665869,B,4.39227117,4.337548679,38.52320793,,0,39.24241072,,39.61316736,,3.46123811,B,3.442069866
2019/1/13,-2722664813,2722664813,,5.07762285,B,5.165665869,B,4.43465024,4.337548679,38.4508719,,0,39.20609414,,39.59041606,,3.475979,B,3.442069866
2019/1/14,-3437745620,3437745620,,5.15676717,B,5.165665869,B,4.3457563,4.337548679,38.34546076,,0,39.1534507,,39.56168935,,3.44499542,B,3.442069866
2019/1/15,-3213306195,3213306195,,5.13159766,A,5.210991564,A,4.37334232,4.289762321,38.25017453,,0,39.10605979,,39.53483811,,3.45463628,A,3.425302137
2019/1/16,-3159543441,3159543441,,5.12561368,A,5.210991564,A,4.37999266,4.289762321,38.15717358,,0,39.05999664,,39.50843614,,3.45695698,A,3.425302137
2019/1/17,-4176782750,4176782750,,5.24185744,A,5.210991564,A,4.2568893,4.289762321,38.01714137,,0,38.99069649,,39.47353384,,3.41377828,A,3.425302137
2019/1/18,-4252516497,4252516497,,5.25077437,A,5.210991564,A,4.24794916,4.289762321,37.87334145,,0,38.91979808,,39.43799869,,3.41062424,A,3.425302137
2019/1/19,-3938693075,3938693075,,5.21406671,A,5.210991564,A,4.28519453,4.289762321,37.74370593,,0,38.85623861,,39.40508593,,3.42374786,A,3.425302137
2019/1/20,-4507803548,4507803548,,5.28111015,A,5.210991564,A,4.21803604,4.289762321,37.58760282,,0,38.77975443,,39.36741754,,3.40005289,A,3.425302137
2019/1/21,-4092013543,4092013543,,5.23192094,A,5.210991564,A,4.26693224,4.289762321,37.4503352,,0,38.71295884,,39.3332236,,3.41731843,A,3.425302137
2019/1/22,-4100996062,4100996062,,5.23297165,B,5.211419361,B,4.26586623,4.290106304,37.31237939,,0,38.64609084,,39.29895459,,3.41694281,B,3.425393791
2019/1/23,-4622379186,4622379186,,5.29486641,B,5.211419361,B,4.20472129,4.290106304,37.15013727,,0,38.56739929,,39.26032877,,3.39533843,B,3.425393791
2019/1/24,-4328973787,4328973787,,5.2598146,B,5.211419361,B,4.23895441,4.290106304,37.00108237,,0,38.49559402,,39.22415473,,3.40744841,B,3.425393791
2019/1/25,-3166743574,3166743574,,5.12641408,B,5.211419361,B,4.37910107,4.290106304,36.90525166,,0,38.45058668,,39.19769258,,3.45664593,B,3.425393791
2019/1/26,-2967028134,2967028134,,5.10432751,B,5.211419361,B,4.40394202,4.290106304,36.81842646,,0,38.41024958,,39.17289931,,3.4653031,B,3.425393791
2019/1/27,-3672261701,3672261701,,5.18339644,B,5.211419361,B,4.31723274,4.290106304,36.69895064,,0,38.35381949,,39.14221293,,3.4350023,B,3.425393791
2019/1/28,-4483008974,4483008974,,5.27814484,B,5.211419361,B,4.22092637,4.290106304,36.54189984,,0,38.27890877,,39.10475172,,3.40107556,B,3.425393791
2019/1/29,-4242042775,4242042775,,5.24953896,A,5.261198681,A,4.24918374,4.238492046,36.39563177,,0,38.20967414,,39.0693041,,3.41105994,A,3.407250954
2019/1/30,-4580351942,4580351942,,5.28981025,A,5.261198681,A,4.20959735,4.238492046,36.23349156,,0,38.13281927,,39.03102947,,3.39706558,A,3.407250954
2019/1/31,-4605728880,4605728880,,5.29286184,A,5.261198681,A,4.20665199,4.238492046,36.06985843,,0,38.05553612,,38.99254278,,3.3960224,A,3.407250954
2019/2/1,-4420201936,4420201936,,5.27065177,A,5.261198681,A,4.22826221,4.238492046,35.91444179,,0,37.98266238,,38.95560641,,3.40366998,A,3.407250954
2019/2/2,-4579443102,4579443102,,5.28970104,A,5.261198681,A,4.20970289,4.238492046,35.75138106,,0,37.90628238,,38.91733938,,3.39710296,A,3.407250954
2019/2/3,-4510000648,4510000648,,5.28137311,A,5.261198681,A,4.21778008,4.238492046,35.59119212,,0,37.83164771,,38.87965262,,3.39996231,A,3.407250954
2019/2/4,-3417230537,3417230537,,5.1544538,A,5.261198681,A,4.34826606,4.238492046,35.48100636,,0,37.78222365,,38.85109735,,3.44587351,A,3.407250954
2019/2/5,-3398391955,3398391955,,5.15233175,B,5.131027136,B,4.35057279,4.374386549,35.37146777,,0,37.73333048,,38.82269949,,3.44668039,B,3.454985106
2019/2/6,-2987075561,2987075561,,5.10653387,B,5.131027136,B,4.40143813,4.374386549,35.28065179,,0,37.69396812,,38.7977387,,3.46443134,B,3.454985106
2019/2/7,-3187761608,3187761608,,5.1287523,B,5.131027136,B,4.37650008,4.374386549,35.18041231,,0,37.65008201,,38.77110092,,3.45573838,B,3.454985106
2019/2/8,-2763218500,2763218500,,5.08203059,B,5.131027136,B,4.42952988,4.374386549,35.09952315,,0,37.61602004,,38.74801074,,3.47420087,B,3.454985106
2019/2/9,-3106204224,3106204224,,5.11969395,B,5.131027136,B,4.3866069,4.374386549,35.00267724,,0,37.57416024,,38.72205448,,3.45926373,B,3.454985106
2019/2/10,-3474310999,3474310999,,5.16089683,B,5.131027136,B,4.34128883,4.374386549,34.88868582,,0,37.52394208,,38.69302222,,3.44343192,B,3.454985106
2019/2/11,-3527782571,3527782571,,5.16695066,B,5.131027136,B,4.33476923,4.374386549,34.77200397,,0,37.47259806,,38.66354314,,3.44114911,B,3.454985106
2019/2/12,-3475872792,3475872792,,5.1610734,A,5.114617941,A,4.34109818,4.392845413,34.65747928,,0,37.42254721,,38.63449783,,3.44336518,A,3.461417651
2019/2/13,-3028591031,3028591031,,5.11111051,A,5.114617941,A,4.39626029,4.392845413,34.56332348,,0,37.38285432,,38.60919012,,3.462628,A,3.461417651
2019/2/14,-3369626719,3369626719,,5.1490957,A,5.114617941,A,4.35409886,4.392845413,34.45327421,,0,37.33541958,,38.58103264,,3.44791348,A,3.461417651
2019/2/15,-3164361177,3164361177,,5.12614921,A,5.114617941,A,4.37939605,4.392845413,34.35245759,,0,37.29278722,,38.5545904,,3.45674884,A,3.461417651
2019/2/16,-2614080462,2614080462,,5.06586767,A,5.114617941,A,4.4484079,4.392845413,34.27678053,,0,37.26286013,,38.53274646,,3.48075263,A,3.461417651
2019/2/17,-2703040922,2703040922,,5.07549337,A,5.114617941,A,4.43713144,4.392845413,34.19685536,,0,37.2309527,,38.51015913,,3.47684035,A,3.461417651
2019/2/18,-3050553200,3050553200,,5.11353573,A,5.114617941,A,4.39352517,4.392845413,34.10076692,,0,37.19113933,,38.48466791,,3.46167508,A,3.461417651
2019/2/19,-3247392117,3247392117,,5.13540054,B,5.101160279,B,4.36913447,4.407798641,33.9954216,,0,37.14689132,,38.45753184,,3.45316722,B,3.466635751
2019/2/20,-2874926439,2874926439,,5.09422142,B,5.101160279,B,4.41547526,4.407798641,33.90701815,,0,37.11127384,,38.4335082,,3.46931607,B,3.466635751
2019/2/21,-2616445211,2616445211,,5.06612295,B,5.101160279,B,4.44810754,4.407798641,33.8303413,,0,37.08165555,,38.41164449,,3.48064848,B,3.466635751
2019/2/22,-2960233891,2960233891,,5.10358029,B,5.101160279,B,4.40479114,4.407798641,33.73767916,,0,37.04421213,,38.386908,,3.46559868,B,3.466635751
2019/2/23,-2736332711,2736332711,,5.07910734,B,5.101160279,B,4.43292343,4.407798641,33.65514266,,0,37.01197849,,38.36404248,,3.47537943,B,3.466635751
2019/2/24,-2995263947,2995263947,,5.10743575,B,5.101160279,B,4.40041608,4.407798641,33.56051694,,0,36.97387105,,38.33901327,,3.46407544,B,3.466635751
2019/2/25,-3129287002,3129287002,,5.12225366,B,5.101160279,B,4.38374257,4.407798641,33.45953003,,0,36.93276617,,38.31286412,,3.45826494,B,3.466635751
2019/2/26,-2853696636,2853696636,,5.09189899,A,5.09264493,A,4.4181407,4.417727044,33.37103245,,0,36.89806383,,38.28901788,,3.47024293,A,3.470082259
2019/2/27,-2961760390,2961760390,,5.10374814,A,5.09264493,A,4.40460034,4.417727044,33.2773814,,0,36.86095258,,38.26426863,,3.46553227,A,3.470082259
2019/2/28,-2838475768,2838475768,,5.09023552,A,5.09264493,A,4.42005332,4.417727044,33.18922047,,0,36.82674294,,38.24054958,,3.47090787,A,3.470082259
2019/3/1,-2860993829,2860993829,,5.09269697,A,5.09264493,A,4.41722423,4.417727044,33.09984623,,0,36.79208529,,38.21664236,,3.46992426,A,3.470082259
2019/3/2,-2519702254,2519702254,,5.05570534,A,5.09264493,A,4.46042235,4.417727044,33.02601018,,0,36.76532405,,38.19558706,,3.48491671,A,3.470082259
2019/3/3,-2578494513,2578494513,,5.06202992,A,5.09264493,A,4.45293182,4.417727044,32.949319,,0,36.73726802,,38.17404048,,3.48232109,A,3.470082259
2019/3/4,-3397218404,3397218404,,5.15219963,A,5.09264493,A,4.35071655,4.417727044,32.83477109,,0,36.69049167,,38.14565243,,3.44673068,A,3.470082259
2019/3/5,-3106018927,3106018927,,5.11967342,B,5.115710739,B,4.38662991,4.391519786,32.73340421,,0,36.65048717,,38.11969772,,3.45927175,B,3.460959139
2019/3/6,-2474489657,2474489657,,5.05085497,B,5.115710739,B,4.46619675,4.391519786,32.66091738,,0,36.62504603,,38.09902023,,3.4869165,B,3.460959139
2019/3/7,-3185661569,3185661569,,5.12851855,B,5.115710739,B,4.37675985,4.391519786,32.55553514,,0,36.58334592,,38.0724,,3.45582903,B,3.460959139
2019/3/8,-3127645795,3127645795,,5.12207155,B,5.115710739,B,4.38394612,4.391519786,32.45261384,,0,36.54305973,,38.04626457,,3.45833593,B,3.460959139
2019/3/9,-2964292789,2964292789,,5.10402664,B,5.115710739,B,4.40428384,4.391519786,32.35700933,,0,36.50660042,,38.02149416,,3.46542209,B,3.460959139
2019/3/10,-3300775452,3300775452,,5.14137047,B,5.115710739,B,4.36255762,4.391519786,32.24571813,,0,36.4624972,,37.99391201,,3.45086999,B,3.460959139
2019/3/11,-3319419913,3319419913,,5.14345957,B,5.115710739,B,4.36026441,4.391519786,32.13334573,,0,36.41805461,,37.96617406,,3.45006868,B,3.460959139
2019/3/12,-3150428568,3150428568,,5.12460089,A,5.096895064,A,4.38112179,4.413411407,32.02853088,,0,36.37757651,,37.93984825,,3.45735086,A,3.468559863
2019/3/13,-3031714618,3031714618,,5.11145526,A,5.096895064,A,4.39587112,4.413411407,31.92897333,,0,36.33990192,,37.91451444,,3.46249242,A,3.468559863
2019/3/14,-2654819447,2654819447,,5.07027006,A,5.096895064,A,4.4432381,4.413411407,31.84657321,,0,36.31094631,,37.89233007,,3.47895949,A,3.468559863
2019/3/15,-2283527319,2283527319,,5.03049605,A,5.096895064,A,4.49072117,4.413411407,31.7811068,,0,36.29056374,,37.87324832,,3.49539854,A,3.468559863
2019/3/16,-2457795232,2457795232,,5.04906694,A,5.096895064,A,4.468332,4.413411407,31.70748418,,0,36.26622531,,37.85271033,,3.48765572,A,3.468559863
2019/3/17,-3403703817,3403703817,,5.15292988,A,5.096895064,A,4.34992217,4.413411407,31.59015393,,0,36.22024231,,37.82426809,,3.44645282,A,3.468559863
2019/3/18,-3283586901,3283586901,,5.13944637,A,5.096895064,A,4.3646735,4.413411407,31.47812057,,0,36.17710601,,37.79682957,,3.45160919,A,3.468559863
2019/3/19,-2802439810,2802439810,,5.08630258,B,5.071557237,B,4.42458691,4.442372089,31.38802062,,0,36.1450905,,37.77341164,,3.47248359,B,3.478634196
2019/3/20,-2427918212,2427918212,,5.04587095,B,5.071557237,B,4.47215749,4.442372089,31.31498771,,0,36.12172821,,37.75312332,,3.48897976,B,3.478634196
2019/3/21,-2154666124,2154666124,,5.01687312,B,5.071557237,B,4.50739495,4.442372089,31.25439236,,0,36.10467934,,37.73511836,,3.50115498,B,3.478634196
2019/3/22,-2389411621,2389411621,,5.04175927,B,5.071557237,B,4.47709582,4.442372089,31.18286547,,0,36.08228098,,37.71515181,,3.4906883,B,3.478634196
2019/3/23,-2793598471,2793598471,,5.0853388,B,5.071557237,B,4.42570038,4.442372089,31.09258217,,0,36.05065788,,37.69180776,,3.47287049,B,3.478634196
2019/3/24,-3013431929,3013431929,,5.1094382,B,5.071557237,B,4.3981498,4.442372089,30.99199467,,0,36.01405642,,37.66662673,,3.46328617,B,3.478634196
2019/3/25,-3066674085,3066674085,,5.11531774,B,5.071557237,B,4.39151927,4.442372089,30.88875412,,0,35.97630712,,37.6410008,,3.46097608,B,3.478634196
2019/3/26,-3167749475,3167749475,,5.12652592,A,5.084958151,A,4.37897653,4.42661937,30.78065243,,0,35.93631528,,37.61453025,,3.45660248,A,3.473171269
2019/3/27,-2903153429,2903153429,,5.09731341,A,5.084958151,A,4.41193536,4.42661937,30.68451955,,0,35.90247161,,37.59027073,,3.4680848,A,3.473171269
2019/3/28,-2661622513,2661622513,,5.07100615,A,5.084958151,A,4.44237575,4.42661937,30.59931723,,0,35.87423484,,37.56802951,,3.47866031,A,3.473171269
2019/3/29,-2603527326,2603527326,,5.06472881,A,5.084958151,A,4.4497487,4.42661937,30.51661987,,0,35.84738688,,37.54627375,,3.48121756,A,3.473171269
2019/3/30,-2273468311,2273468311,,5.02942931,A,5.084958151,A,4.4920191,4.42661937,30.44895678,,0,35.82816212,,37.52727605,,3.49584693,A,3.473171269
2019/3/31,-2896244478,2896244478,,5.09655617,A,5.084958151,A,4.41280137,4.42661937,30.35247868,,0,35.7946932,,37.50307427,,3.46838605,A,3.473171269
2019/4/1,-3010793645,3010793645,,5.10914729,A,5.084958151,A,4.39847878,4.42661937,30.25053247,,-3010793645,35.75866418,,37.47791528,,3.46340075,A,3.473171269
2019/4/2,-3409906872,3409906872,,5.15362858,B,5.115815323,B,4.34916258,4.392179389,30.13000266,,-3409906872,35.71355404,,37.4494212,,3.44618713,B,3.461159669
2019/4/3,-3698212178,3698212178,,5.18636409,B,5.115815323,B,4.31409515,4.392179389,29.99595493,,-3698212178,35.6619222,,37.41851797,,3.43390152,B,3.461159669
2019/4/4,-3487237707,3487237707,,5.16235873,B,5.115815323,B,4.33971126,4.392179389,29.87135477,,-3487237707,35.61523206,,37.38937769,,3.44287966,B,3.461159669
2019/4/5,-2947942488,2947942488,,5.10222919,B,5.115815323,B,4.40632794,4.392179389,29.7713407,,-2947942488,35.58100338,,37.36474391,,3.46613361,B,3.461159669
2019/4/6,-2911430052,2911430052,,5.09822091,B,5.115815323,B,4.41089829,4.392179389,29.67280804,,-2911430052,35.54768051,,37.34041523,,3.467724,B,3.461159669
2019/4/7,-2565435449,2565435449,,5.06062338,B,5.115815323,B,4.45459385,4.392179389,29.59001184,,-2565435449,35.52235926,,37.31897778,,3.48289716,B,3.461159669
2019/4/8,-2441118455,2441118455,,5.04728238,B,5.115815323,B,4.47046665,4.392179389,29.51277502,,-2441118455,35.4999397,,37.29857915,,3.4883946,B,3.461159669
2019/4/9,-2712782278,2712782278,,5.07655017,A,5.141526277,A,4.43589948,4.363121357,29.42287324,,-2712782278,35.4713347,,37.27591042,,3.4764127,A,3.451038967
2019/4/10,-3184682139,3184682139,,5.12840955,A,5.141526277,A,4.37688101,4.363121357,29.31106001,,-3184682139,35.43196448,,37.24929838,,3.45587131,A,3.451038967
2019/4/11,-3536218021,3536218021,,5.1679073,A,5.141526277,A,4.33374218,4.363121357,29.18283446,,-3536218021,35.38461095,,37.21974881,,3.44078938,A,3.451038967
2019/4/12,-3430721961,3430721961,,5.15597486,A,5.141526277,A,4.34661529,4.363121357,29.05921068,,-3430721961,35.33977156,,37.19108079,,3.44529598,A,3.451038967
2019/4/13,-3602916307,3602916307,,5.17548682,A,5.141526277,A,4.32563529,4.363121357,28.92740988,,-3602916307,35.29107277,,37.16097387,,3.4379487,A,3.451038967
2019/4/14,-3708738843,3708738843,,5.18756911,A,5.141526277,A,4.31282345,4.363121357,28.7904722,,-3708738843,35.24004448,,37.12998268,,3.43345528,A,3.451038967
2019/4/15,-2916583088,2916583088,,5.09878613,A,5.141526277,A,4.4102528,4.363121357,28.6897405,,-2916583088,35.20728536,,37.10561094,,3.46749942,A,3.451038967
2019/4/16,-2523205260,2523205260,,5.05608162,B,4.99684551,B,4.45997547,4.532919493,28.60692293,,-2523205260,35.18361339,,37.08452637,,3.4847619,B,3.509926676
2019/4/17,-2299983505,2299983505,,5.03224242,B,4.99684551,B,4.48859911,4.532919493,28.53421939,,-2299983505,35.16510808,,37.0653071,,3.49466532,B,3.509926676
2019/4/18,-1994057286,1994057286,,5.00002227,B,4.99684551,B,4.52831896,4.532919493,28.47545876,,-1994057286,35.15365582,,37.04864423,,3.50836692,B,3.509926676
2019/4/19,-1809068588,1809068588,,4.98078787,B,4.99684551,B,4.55261706,4.532919493,28.4250996,,-1809068588,35.14646895,,37.03352718,,3.51672533,B,3.509926676
2019/4/20,-1752896966,1752896966,,4.97498393,B,4.99684551,B,4.56003748,4.532919493,28.37722649,,-1752896966,35.14058468,,37.01887951,,3.51927439,B,3.509926676
2019/4/21,-1692260556,1692260556,,4.96873762,B,4.99684551,B,4.56807001,4.532919493,28.33205003,,-1692260556,35.1361028,,37.00473854,,3.52203186,B,3.509926676
2019/4/22,-1656498133,1656498133,,4.96506284,B,4.99684551,B,4.57281836,4.532919493,28.28843012,,-1656498133,35.13245005,,36.9908964,,3.52366101,B,3.509926676
2019/4/23,-1606114853,1606114853,,4.95989723,A,5.031772251,A,4.57952175,4.48985344,28.2470432,,-1606114853,35.12996009,,36.97747528,,3.52595977,A,3.495071703
2019/4/24,-2205049405,2205049405,,5.02218855,A,5.031772251,A,4.50086364,4.48985344,28.17799174,,-2205049405,35.11373928,,36.95904931,,3.49890111,A,3.495071703
2019/4/25,-2345407870,2345407870,,5.03707083,A,5.031772251,A,4.48275007,4.48985344,28.10233848,,-2345407870,35.09433197,,36.93945046,,3.49264364,A,3.495071703
2019/4/26,-2353975675,2353975675,,5.03798284,A,5.031772251,A,4.48164823,4.48985344,28.02613936,,-2353975675,35.07476697,,36.91978002,,3.49226268,A,3.495071703
2019/4/27,-2777406997,2777406997,,5.08357497,A,5.031772251,A,4.4277407,4.48985344,27.93028825,,-2777406997,35.04553024,,36.89657128,,3.47357936,A,3.495071703
2019/4/28,-2448247998,2448247998,,5.04804511,A,5.031772251,A,4.46955386,4.48985344,27.84940365,,-2448247998,35.02390083,,36.87611307,,3.48807866,A,3.495071703
2019/4/29,-2313201395,2313201395,,5.03364623,A,5.031772251,A,4.48689583,4.48985344,27.77457637,,-2313201395,35.00541181,,36.85678335,,3.4940767,A,3.495071703
2019/4/30,-2131221575,2131221575,,5.0144045,B,5.063035159,B,4.51043941,4.452651069,27.70797985,,-2131221575,34.99113325,,36.8389743,,3.50220514,B,3.482188719
2019/5/1,-2087120764,2087120764,,5.00976909,B,5.063035159,B,4.51617538,4.452651069,27.64328105,,-2087120764,34.97789464,,36.82153377,,3.50418296,B,3.482188719
2019/5/2,-2350340314,2350340314,,5.03759582,B,5.063035159,B,4.48211569,4.452651069,27.56633122,,-2350340314,34.9586459,,36.80189371,,3.49242431,B,3.482188719
